Data,Z1,Z2
1059,-0.775048,0.673401
1060,-0.937821,-0.310922
1061,0.412768,-0.99284
1062,-0.306038,-0.697505
1063,0.642628,-1.2866
1064,-0.727478,0.134801
1065,1.11381,-1.5473
1066,-0.23926,-0.790756
1067,0.559626,-1.05975
1068,1.35705,-0.578356
1069,1.2552,0.426455
1070,0.243295,1.52179
1071,0.609765,0.448816
1072,1.84326,-1.09861
1073,0.205967,-1.33763
1074,0.678876,-0.403035
1075,0.816233,-0.146799
1076,1.37881,-0.431879
1077,-0.260028,0.754763
1078,-1.27845,-1.6464
1079,0.665112,0.665655
1080,-0.542302,-0.327676
1081,-0.300169,-2.68665
1082,-0.936547,0.0169727
1083,-0.342715,-1.72246
1084,-1.05055,-1.23676
1085,0.208909,1.7669
1086,-1.08233,-0.680616
1087,2.43833,0.433224
1088,1.03012,-0.834585
1089,0.386911,0.308703
1090,-0.522968,-0.01861
1091,-0.107733,0.533435
1092,0.407762,2.02002
1093,-0.394528,-0.205808
1094,-0.722575,-0.603184
1095,0.809857,-1.21817
1096,-0.730401,-1.07325
1097,-0.899886,-1.18023
1098,1.28255,0.247462
1099,-1.11167,0.868451
1100,-1.17221,0.150405
1101,0.584519,0.0485311
1102,-1.33003,-0.726594
1103,-0.109809,0.673177
1104,0.194354,-0.462225
1105,-0.320745,0.278356
1106,-0.436711,0.2447
1107,-0.850858,-1.07432
1108,0.251549,-1.5301
1109,0.510695,0.616511
1110,-0.404215,-2.10093
1111,-1.52505,-1.04012
1112,-0.163994,-1.47551
1113,-0.552095,-1.83101
1114,0.161673,0.158306
1115,0.7118,-0.364311
1116,-1.14544,-1.72691
1117,-0.510876,-0.33524
1118,-0.262128,2.27497
1119,-0.560892,-0.849503
1120,0.626296,0.830119
1121,-1.14096,0.0717458
1122,0.287386,0.559452
1123,0.909742,0.151578
1124,1.24338,1.19527
1125,-0.0452631,0.221275
1126,0.0464107,-0.690979
1127,1.47264,0.439343
1128,-0.0222589,-0.167434
1129,-1.29278,0.376658
1130,-0.127471,0.717245
1131,-0.701588,1.18993
1132,-1.71847,0.00510755
1133,0.053845,-0.935759
1134,0.334822,-0.129898
1135,-0.379537,0.548373
1136,-0.228484,1.35173
1137,-1.35449,-0.43126
1138,-0.526075,-0.126805
1139,-0.458559,-0.805744
1140,1.47887,-0.472579
1141,-0.528799,-1.65016
1142,-0.276338,0.898976
1143,-0.411482,-0.0929432
1144,-0.814489,-0.1717
1145,-1.35592,-0.142614
1146,0.0918169,-0.265435
1147,0.168083,1.33792
1148,-1.88907,-1.33782
1149,-1.41725,-0.217323
1150,0.255871,1.41996
1151,-2.08951,-0.0522985
1152,-1.51409,-1.54141
1153,-1.29533,-0.617688
1154,-0.812719,-1.00737
1155,-0.301528,-0.876313
1156,-0.3769,2.01514
1157,0.888933,0.900644
1158,0.379259,-1.3203
1159,-0.156321,-0.490727
1160,0.446951,0.517766
1161,0.387218,1.05733
1162,1.05568,-0.429013
1163,-1.16489,0.630009
1164,1.79974,-0.884851
1165,-0.0587755,-1.63623
1166,0.711033,2.02656
1167,1.41248,-1.0001
1168,0.259225,-1.09361
1169,1.44913,0.624505
1170,1.13338,1.00455
1171,0.0501702,-0.637219
1172,-0.883198,-0.429925
1173,0.854015,-0.294176
1174,-0.0491815,-0.930954
1175,1.13238,0.87505
1176,0.0613395,-0.948604
1177,0.363587,0.289523
1178,1.44522,-0.167293
1179,-1.55237,-0.485751
1180,1.51624,-0.271794
1181,-0.0250937,-1.1868
1182,-1.27716,-0.323439
1183,-1.228,-0.385028
1184,-0.546355,-0.661752
1185,-0.630153,-1.10086
1186,0.184206,0.636668
1187,-0.357197,-0.513567
1188,1.2791,-1.44831
1189,0.571059,-0.95034
1190,0.423837,-2.31143
1191,0.781744,-0.974129
1192,0.524136,-0.0732367
1193,0.183979,-0.428326
1194,-1.16485,0.731571
1195,-0.256873,-0.933586
1196,0.136275,-0.185088
1197,0.867909,-0.256576
1198,-1.2699,-1.50432
1199,-0.603378,1.44936
1200,-0.534625,0.0559201
1201,0.172924,-1.64942
1202,0.559504,-0.393742
1203,1.06656,-0.525394
1204,0.687677,-0.553221
1205,-1.85114,1.89906
1206,0.564715,-1.16392
1207,0.0237267,0.63834
1208,0.671757,-1.02918
1209,-0.492543,0.193427
1210,0.701491,0.0489074
1211,0.873297,0.436453
1212,-1.78301,0.652493
1213,-1.21768,-0.083136
1214,-0.126451,-0.624884
1215,-1.73276,-0.577056
1216,0.418481,0.619631
1217,0.359431,0.373934
1218,0.345103,0.155758
1219,-1.29237,-0.282032
1220,0.157137,0.59955
1221,-0.0538313,-0.0998196
1222,0.2377,0.565009
1223,-0.964165,1.36993
1224,0.464601,0.0253263
1225,-0.240226,0.775141
1226,0.261358,-0.000751739
1227,-1.2284,-0.222752
1228,-0.900267,-0.0861446
1229,1.19959,-0.805907
1230,0.622077,-0.131325
1231,-0.351683,-2.87281
1232,0.528559,0.844384
1233,-0.550164,-0.0664129
1234,-0.733696,-0.264197
1235,-0.983607,0.374349
1236,-1.00131,2.14865
1237,0.617206,0.0101792
1238,-0.178915,-0.78666
1239,-0.641961,-1.26729
1240,1.14117,-1.3359
1241,-1.10274,-0.099121
1242,0.374819,0.511951
1243,-0.493453,2.38666
1244,1.03537,-1.68331
1245,-1.8916,-1.36316
1246,-0.636717,-1.00833
1247,0.681049,0.243544
1248,0.418661,-1.41944
1249,-0.379061,0.653174
1250,-0.425106,0.683624
1251,-0.0186099,0.263828
1252,0.203895,-0.651063
1253,-1.97458,1.05572
1254,1.67182,-1.26448
1255,0.368531,-1.72807
1256,-1.11388,-1.37204
1257,-0.926156,-1.39805
1258,0.633062,-0.368973
1259,-0.94308,-0.0082284
1260,-0.684893,1.44642
1261,-0.862184,-1.14391
1262,-0.376639,1.57215
1263,1.55753,0.963883
1264,-0.126065,0.944123
1265,0.157511,0.773412
1266,-0.754496,-0.866453
1267,1.16646,-1.25381
1268,-1.02238,0.574412
1269,-1.68931,1.36142
1270,0.938284,0.00791666
1271,0.431241,-0.306207
1272,-1.04159,-0.429235
1273,-1.15801,1.45353
1274,-0.382543,-0.154137
1275,1.18931,-0.546971
1276,0.332285,0.359648
1277,-0.489578,0.947461
1278,-0.303248,-0.593265
1279,-1.05259,0.959032
1280,1.08674,-1.70828
1281,-0.581466,-1.62283
1282,0.116226,0.0253756
1283,1.55419,0.364389
1284,-0.0828849,0.519398
1285,-0.835893,0.534636
1286,0.259943,0.724825
1287,-1.98414,-0.769986
1288,0.632813,-0.228761
1289,0.693251,-0.295453
1290,-0.311599,1.77502
1291,-1.83377,-0.272562
1292,1.11681,-2.24242
1293,0.0806876,-1.67015
1294,1.78609,1.51584
1295,1.12698,0.815602
1296,1.0758,-0.578236
1297,0.279015,-1.07719
1298,-1.02708,-0.897927
1299,0.402063,0.134798
1300,0.393313,-0.247911
1301,-0.926978,-0.967907
1302,-0.373193,-0.692968
1303,0.0608222,0.222638
1304,-0.408815,0.663938
1305,2.25798,0.410568
1306,-0.50998,1.15509
1307,0.454469,0.176115
1308,-1.71926,0.443477
1309,-0.64288,-0.145599
1310,-1.15255,0.170857
1311,-0.240553,-0.287186
1312,0.186114,1.16844
1313,-0.683675,-1.01125
1314,1.10681,0.577778
1315,-0.702867,1.04481
1316,-2.44031,0.984899
1317,-0.408334,0.0341789
1318,0.039354,-0.268936
1319,0.724297,-1.00945
1320,-0.953965,-1.2064
1321,0.269281,1.05629
1322,0.805487,0.650799
1323,0.212234,-1.40884
1324,-0.112001,-1.45279
1325,-1.20454,1.70659
1326,-1.20342,1.47653
1327,-0.0211978,0.321594
1328,1.08689,-1.07245
1329,0.0865672,0.237083
1330,0.733327,-0.828093
1331,1.08702,0.935535
1332,-0.733497,-1.38353
1333,-0.258707,0.469543
1334,0.272649,0.253192
1335,-1.16044,-1.79323
1336,0.0306735,0.645178
1337,-0.797676,-0.749776
1338,-0.672901,0.542929
1339,0.523884,-0.0510926
1340,1.76007,1.54321
1341,-1.56797,-1.20328
1342,0.272656,0.652997
1343,-0.424679,-1.67997
1344,-1.2175,-0.327283
1345,-0.317398,-0.773255
1346,-0.209139,0.73631
1347,0.524199,-0.174517
1348,0.0429236,1.35006
1349,0.503075,0.12172
1350,-0.178142,-1.31113
1351,-0.777587,-0.644817
1352,1.86219,1.72134
1353,-0.152634,-0.0926261
1354,-1.00955,1.64806
1355,-0.172976,-0.720808
1356,0.728135,-0.329308
1357,0.9684,0.37998
1358,-0.214521,0.286214
1359,1.51333,-2.16385
1360,-0.13533,-0.0486432
1361,-0.668486,0.370872
1362,-1.22001,-2.23349
1363,-1.0155,0.262984
1364,-0.0357036,-0.466625
1365,-1.28145,-1.69274
1366,0.626014,0.814375
1367,0.998063,0.741432
1368,1.38009,-0.12872
1369,-0.00600644,0.260442
1370,-0.307389,-0.570255
1371,-0.811292,2.0814
1372,-1.00581,-0.278874
1373,-1.14168,0.455439
1374,-0.917945,1.57826
1375,-0.0659869,0.734516
1376,0.876965,0.220569
1377,-0.574615,1.83667
1378,-1.21391,0.65502
1379,1.54393,-1.17381
1380,0.549551,-1.53515
1381,0.50866,-0.0710742
1382,-1.7737,-0.77509
1383,-0.864002,-0.473726
1384,-0.245234,0.160252
1385,0.380034,1.25906
1386,0.813719,-2.41365
1387,1.51495,0.846386
1388,-0.455437,0.203405
1389,0.590747,0.259298
1390,0.842018,-1.69555
1391,0.961991,-0.548642
1392,3.123,0.688746
1393,-0.961687,0.0823536
1394,0.10743,0.516853
1395,0.0929439,-0.524432
1396,-0.668236,2.227
1397,-0.0938746,1.57101
1398,1.20587,-0.322792
1399,1.29432,2.19091
1400,0.708033,-0.324643
1401,0.714994,0.410687
1402,0.420027,-0.155401
1403,0.990395,-0.586694
1404,-1.55716,2.17066
1405,-1.74951,0.216299
1406,0.480112,-0.654186
1407,-0.0048233,-0.555869
1408,-0.897958,-0.861722
1409,2.11919,0.301913
1410,0.51629,0.370033
1411,-1.60696,-0.149725
1412,-1.78805,1.55536
1413,0.0127079,-0.557985
1414,0.326232,0.900956
1415,-0.231457,1.36137
1416,0.250228,0.850784
1417,0.212535,1.61172
1418,0.0664994,1.59906
1419,0.410798,-0.289564
1420,-0.791043,0.422934
1421,1.07472,0.515149
1422,2.19347,-1.41691
1423,-0.689086,1.71803
1424,1.09943,0.338822
1425,-1.28374,0.441237
1426,-0.319492,-0.232762
1427,0.637075,0.14589
1428,-0.51668,-1.40958
1429,-1.51275,1.41646
1430,0.404159,0.742094
1431,-0.0514195,1.0025
1432,0.49859,0.378312
1433,-0.47399,1.71881
1434,0.228973,-0.157099
1435,1.24706,-0.278539
1436,-0.155003,0.566318
1437,-0.496044,-1.42297
1438,0.658735,0.350654
1439,-0.796071,0.631294
1440,0.365567,-0.502947
1441,-0.532033,0.256842
1442,0.976489,-0.9833
1443,-1.09965,0.676593
1444,-1.18135,0.717833
1445,-0.8842,1.34253
1446,0.747103,-0.337024
1447,1.06028,0.00772606
1448,0.781478,-0.964292
1449,0.197705,-0.225423
1450,-0.238502,0.590372
1451,-1.92936,0.244171
1452,0.18195,2.1675
1453,-0.220379,0.546416
1454,1.17594,1.65493
1455,-0.785906,-1.04188
1456,1.48107,-0.159367
1457,-0.387561,0.340006
1458,1.56033,-3.36252
1459,-1.64309,0.178873
1460,-1.33876,0.598835
1461,0.00981194,-0.641573
1462,0.163466,-0.479699
1463,-0.751128,-0.362789
1464,0.74127,1.53531
1465,0.384033,0.276359
1466,0.280768,0.414695
1467,1.09107,-0.750433
1468,-0.246749,0.966739
1469,-1.34152,-0.843964
1470,0.157223,-2.16674
1471,0.142752,0.546803
1472,1.27475,-0.493428
1473,0.626674,0.551164
1474,0.449758,1.41236
1475,-1.96685,0.264642
1476,-0.139718,0.0302098
1477,-0.0530847,2.03138
1478,-0.891591,-0.0111989
1479,0.502053,-0.858835
1480,-1.18283,1.17228
1481,-0.165434,0.255754
1482,-1.08471,-0.428378
1483,-0.645959,0.473075
1484,-1.04005,1.08015
1485,-0.940486,-0.320839
1486,-1.27103,-0.0135272
1487,-0.523624,0.97543
1488,0.31795,-0.277484
1489,-0.376452,0.222176
1490,0.126994,-0.650968
1491,-0.857651,-1.16697
1492,0.152982,0.285704
1493,-1.15807,-1.61042
1494,-0.0445132,0.239009
1495,0.781657,0.413014
1496,-1.71253,0.0958238
1497,-0.00321171,-1.63409
1498,0.34637,1.18018
1499,-1.55575,0.420447
1500,-1.9641,1.19038
1501,0.745333,1.92472
1502,0.353834,0.12569
1503,1.60339,-0.110551
1504,0.144667,-1.2337
1505,-0.556931,-2.27839
1506,-0.573149,0.23465
1507,1.42106,-1.24597
1508,-0.138104,0.683818
1509,-0.354974,-0.063877
1510,1.81521,0.37231
1511,-0.515612,-0.61103
1512,-0.852857,0.477017
1513,0.654709,-0.346579
1514,-2.01695,0.64431
1515,-1.02666,-0.17602
1516,-0.863198,0.117661
1517,1.859,1.23191
1518,-0.540329,1.25962
1519,-1.03495,-0.247365
1520,-1.3167,0.359638
1521,-0.575508,-1.2704
1522,-0.104813,0.340743
1523,-0.658612,0.946544
1524,-0.314513,-1.98311
1525,1.01385,-0.937889
1526,-1.3211,0.580933
1527,-0.949289,-0.172327
1528,0.790648,0.160113
1529,-0.614836,-0.0876535
1530,-1.26147,0.269466
1531,-1.35016,-1.50795
1532,1.56153,-1.26116
1533,1.28835,0.565501
1534,-0.515381,-0.049216
1535,-0.534568,1.46272
1536,0.115905,-0.137167
1537,1.1217,-1.04166
1538,0.241323,-0.323975
1539,0.898474,0.52922
1540,0.0103162,-0.606132
1541,-0.0615228,-0.737137
1542,1.40803,0.543156
1543,0.373239,0.1416
1544,-0.222059,0.600815
1545,0.373143,-0.263665
1546,-0.948526,1.28287
1547,0.225222,0.0149647
1548,-0.604011,0.703929
1549,0.184368,-2.2802
1550,-0.43071,0.576956
1551,0.112079,1.4892
1552,1.0311,0.377668
1553,-1.18648,1.36518
1554,0.336025,0.20929
1555,-0.618631,-1.10319
1556,2.36052,0.99534
1557,0.270509,-1.38099
1558,-0.645939,-0.0202579
1559,-1.21658,0.315056
1560,-1.50972,0.518908
1561,-0.286216,-2.03062
1562,-0.099026,1.35571
1563,-0.261614,-1.36257
1564,0.437683,0.364156
1565,-0.733437,1.91413
1566,0.284988,0.232707
1567,-1.99693,-0.180267
1568,-0.888103,0.593558
1569,-0.207521,0.483518
1570,-0.772296,-0.675179
1571,0.298964,-0.751001
1572,1.29509,-0.627818
1573,1.82539,-0.205628
1574,-1.02966,-0.148607
1575,-0.172612,-0.0185902
1576,0.79219,0.0653148
1577,-0.284539,-0.222373
1578,-0.988746,-0.222336
1579,-0.230301,1.25258
1580,0.55065,-0.0399827
1581,0.348276,-0.185906
1582,0.13456,-0.648626
1583,0.585216,1.1655
1584,-0.220839,-0.610074
1585,-0.761941,-1.34783
1586,0.338899,-1.811
1587,1.98157,-0.135863
1588,-0.111289,0.258615
1589,0.252162,1.23574
1590,0.726485,0.844204
1591,0.237644,0.562159
1592,1.96575,0.512088
1593,-0.214458,-0.760582
1594,0.207133,-0.46492
1595,-0.183232,0.805638
1596,-0.991877,-0.824767
1597,-0.183693,-0.0528328
1598,0.299064,1.08652
1599,0.00307392,-0.704632
1600,0.0437469,1.2277
1601,-0.148218,-1.77587
1602,0.275223,-0.782989
1603,1.55497,0.816668
1604,0.790396,0.0665404
1605,1.19875,-0.887312
1606,0.0781636,-0.543606
1607,0.207087,1.19924
1608,0.199883,0.364515
1609,-0.960018,0.797342
1610,0.459602,1.01428
1611,0.626272,0.170865
1612,-2.11918,0.341614
1613,-1.12033,0.269816
1614,0.896379,1.91916
1615,1.19373,-1.1555
1616,1.54591,0.440616
1617,0.451256,-0.768216
1618,2.04324,-1.45968
1619,0.55778,-0.129872
1620,0.106942,-1.42827
1621,-0.971512,-0.637778
1622,-1.48039,1.37501
1623,0.601843,-1.65517
1624,0.256302,-1.9465
1625,0.795283,-1.43656
1626,-0.142625,1.52522
1627,0.94119,2.06864
1628,1.39576,0.874918
1629,1.99287,-0.901299
1630,-1.02508,-0.628277
1631,2.70687,-1.23047
1632,0.689462,-0.695337
1633,0.545338,-0.382991
1634,-1.98468,1.35025
1635,0.113284,0.244619
1636,-0.816894,0.870168
1637,-0.341183,-0.477922
1638,-1.15966,-0.480232
1639,0.400213,0.652348
1640,0.946081,0.409006
1641,-1.37426,-1.7128
1642,-0.874583,0.833831
1643,-0.493243,1.81029
1644,1.23502,0.860305
1645,0.585898,-1.55808
1646,-0.817623,-0.137599
1647,-0.147746,-0.205705
1648,-0.78189,0.363509
1649,1.01774,1.13734
1650,0.606646,-0.489568
1651,-2.01033,-0.368924
1652,0.329006,-0.48534
1653,0.146322,-0.246924
1654,-0.35235,-0.961264
1655,0.20027,0.559783
1656,-0.0116357,0.521897
1657,-1.46,-0.0357022
1658,-1.65122,-2.13828
1659,-0.786615,-0.208222
1660,-0.473477,0.342174
1661,1.08939,1.72483
1662,-2.4042,1.06547
1663,0.0605972,-1.37459
1664,-0.98095,0.3144
1665,-1.50835,-1.07254
1666,-0.542068,1.40581
1667,-0.597048,-1.82336
1668,-1.48954,-0.147721
1669,0.414138,-0.173224
1670,2.15819,0.739253
1671,0.321372,0.248539
1672,-0.631901,-0.774396
1673,0.24696,-1.18132
1674,0.601228,0.544736
1675,-0.135669,0.40434
1676,-0.222917,0.936833
1677,1.95375,-1.22573
1678,0.654364,2.40072
1679,-0.97639,-0.576502
1680,0.649371,-1.06626
1681,1.11377,-1.21481
1682,1.10384,0.753622
1683,0.559448,-0.390184
1684,0.999683,1.56282
1685,-0.636195,0.414341
1686,1.37651,-0.543771
1687,0.796113,0.0764094
1688,0.0771678,-1.17244
1689,0.486655,0.781767
1690,1.32936,-0.918847
1691,0.315633,-1.886
1692,-0.489843,-0.173951
1693,-1.49984,0.503644
1694,-0.336815,0.564803
1695,-0.464654,-1.60655
1696,0.211532,-0.970879
1697,-0.295157,-0.36542
1698,-0.816503,1.99354
1699,-1.6258,0.0859679
1700,1.58014,1.57537
1701,1.70877,-0.180886
1702,0.221847,-0.565468
1703,-0.350929,-0.254636
1704,-1.18476,0.0128363
1705,-0.107565,1.50033
1706,-0.36247,1.21731
1707,-0.606372,-0.597742
1708,-1.06457,-1.18806
1709,-0.0699004,1.2722
1710,0.300957,0.0324422
1711,-0.876757,-0.284718
1712,0.766621,-0.54236
1713,-0.722276,0.764077
1714,0.158393,-2.12088
1715,-0.236763,-0.140653
1716,-1.51111,0.409005
1717,-0.485293,1.35115
1718,-1.43182,1.20365
1719,-0.241613,-0.849398
1720,0.0951784,0.491393
1721,-0.0573757,0.477802
1722,1.41171,-1.14015
1723,-1.54215,-0.875409
1724,-0.376215,-1.79187
1725,-1.46004,-0.453483
1726,-0.141037,0.551685
1727,0.805587,0.193933
1728,-0.574532,0.882622
1729,0.831635,-0.762838
1730,0.360403,0.330843
1731,-0.852385,-2.45426
1732,0.724152,0.125656
1733,-2.27151,-0.72419
1734,0.579918,-1.57045
1735,1.33268,-0.175803
1736,1.01216,-0.807886
1737,-1.39338,-0.550592
1738,-0.135473,-0.720496
1739,1.02473,0.692428
1740,0.628037,-0.583892
1741,0.946888,-1.03557
1742,0.492174,0.717715
1743,0.174603,0.513027
1744,0.249252,-0.135453
1745,1.41813,0.0500563
1746,0.679982,0.211128
1747,-1.68528,2.13882
1748,-0.96629,-1.30847
1749,0.652044,0.211952
1750,-0.314624,-1.44872
1751,-1.61079,0.109044
1752,0.248915,1.11468
1753,-0.312625,0.622468
1754,-0.38926,0.426454
1755,0.311142,-0.135931
1756,0.171177,0.686846
1757,-0.0682852,-1.23416
1758,-0.310607,-0.935221
1759,0.254886,-0.846203
1760,0.0508672,2.71348
1761,0.270938,0.807746
1762,-1.13193,1.85581
1763,-0.1018,-1.18144
1764,0.28161,1.09936
1765,1.68215,-0.857289
1766,-1.48017,0.789553
1767,-0.312786,0.403767
1768,-0.13669,-1.65692
1769,0.611511,1.57824
1770,0.704134,0.521197
1771,0.612104,-1.11069
1772,1.15998,-0.554104
1773,-0.309485,1.33469
1774,0.0766251,0.484047
1775,1.23217,-0.306394
1776,0.392087,-0.578634
1777,0.362538,0.651033
1778,1.57802,0.161539
1779,-0.15956,0.915108
1780,0.427827,-1.41838
1781,-0.320063,-0.97493
1782,1.27807,0.0326021
1783,-0.353311,0.383658
1784,1.04065,-0.0823857
1785,1.3196,-1.69771
1786,1.81371,-0.0487017
1787,0.660498,0.420404
1788,-0.669205,-0.0646823
1789,0.598487,-0.916538
1790,-0.206266,0.21496
1791,0.207128,-0.570316
1792,-0.347074,1.86755
1793,-2.52796,-0.0501777
1794,-2.6066,0.252447
1795,-0.109795,0.264592
1796,0.350477,-0.798579
1797,0.492005,-0.222629
1798,-1.79127,0.681736
1799,-0.754978,-0.71897
1800,-1.03681,-0.745357
1801,-0.183778,-0.559075
1802,1.96367,0.727798
1803,0.265878,1.93324
1804,0.857683,-1.44107
1805,-0.896578,-0.595251
1806,0.0542935,0.97619
1807,1.14649,0.406767
1808,-0.391392,1.93988
1809,-0.101075,0.414183
1810,-0.895939,-1.02769
1811,-0.2441,-0.642209
1812,0.349192,0.338007
1813,0.329551,-0.516064
1814,-0.0590503,-1.11776
1815,0.673969,0.699284
1816,-0.466194,0.207459
1817,-0.849977,0.453396
1818,-1.22133,1.76608
1819,-1.45638,-0.897236
1820,-0.100252,1.08555
1821,0.16198,0.453306
1822,-1.97772,-0.291245
1823,-0.460908,-0.826751
1824,0.401056,-0.404319
1825,-0.121712,-1.67959
1826,0.403316,-0.0438673
1827,-2.338,1.49854
1828,0.513791,0.649878
1829,0.162971,-0.0843601
1830,0.743198,0.284893
1831,-1.04759,0.320096
1832,-0.54536,-1.85885
1833,-0.185152,-0.292468
1834,0.397609,0.326068
1835,1.40329,-0.287261
1836,0.00797653,-0.0190725
1837,-0.983198,0.718896
1838,-1.05085,-0.998812
1839,-0.639995,0.112128
1840,-0.809715,0.0232185
1841,1.17181,-2.45948
1842,0.141115,-0.690874
1843,0.140303,0.869032
1844,1.21171,0.0260273
1845,-1.77176,-1.14426
1846,1.07673,-2.16923
1847,-0.631866,1.09362
1848,0.380365,0.298617
1849,-1.34314,-1.19577
1850,1.167,-0.88936
1851,0.0273496,1.42969
1852,-0.00274786,1.16979
1853,-0.637336,-1.30119
1854,0.0980348,-0.620064
1855,0.21369,-1.44675
1856,0.72292,0.716331
1857,2.25875,-2.16552
1858,0.26564,0.417569
1859,-0.278249,1.05055
1860,-1.01945,-1.3788
1861,0.100254,-0.463128
1862,1.46308,-1.5915
1863,-0.351005,0.951943
1864,1.67894,-0.737326
1865,-0.59011,-1.25495
1866,-0.310924,-0.783009
1867,1.96082,0.112546
1868,0.0907366,0.766166
1869,0.93174,-1.33716
1870,0.123563,0.305774
1871,2.24497,-0.110292
1872,-0.452173,0.302583
1873,-0.0629248,1.51661
1874,0.246004,2.83278
1875,0.114203,-0.596351
1876,0.63443,-0.108459
1877,-0.861399,-0.639524
1878,-0.548976,-0.179322
1879,-1.17101,2.07702
1880,0.170206,0.746053
1881,0.841787,0.32528
1882,1.00082,0.183565
1883,0.730598,1.29615
1884,-1.40883,0.774913
1885,-0.504123,-1.42328
1886,1.25025,1.82169
1887,-0.0530927,0.233647
1888,0.180996,-1.04219
1889,2.03887,-0.993209
1890,-0.000999866,0.302276
1891,-0.821292,-0.0237082
1892,2.49798,-0.940023
1893,1.06415,-0.521926
1894,0.455812,-0.44769
1895,-1.31081,0.731507
